game_pk,date,home_ip_per_gs_rolling_5,away_ip_per_gs_rolling_5
5057864,2026-04-02,4.6667,6.0
5058097,2026-04-19,5.083349999999999,5.583325
5058189,2026-04-26,4.13334,5.53334
5058346,2026-05-08,4.4,5.8
5058500,2026-05-19,4.933339999999999,5.26666
5058566,2026-05-24,6.26668,5.33334
5058709,2026-06-04,6.8,6.53334
5058853,2026-06-15,6.26666,5.6
5057899,2026-04-05,4.3333,6.0
5058100,2026-04-20,4.916650000000001,6.0
5058386,2026-05-12,5.06666,5.166675
5058622,2026-05-29,5.39998,
5058768,2026-06-09,5.3333200000000005,6.0
5059012,2026-06-27,5.4,6.133319999999999
5058122,2026-04-21,5.3333,4.777766666666667
5058361,2026-05-09,4.749975,6.0
5058505,2026-05-20,5.93332,5.6
5058723,2026-06-05,6.86666,5.46666
5058867,2026-06-16,5.86666,6.33334
5057843,2026-03-31,,
5057908,2026-04-05,6.0,
5059061,2026-06-30,5.5555666666666665,5.266679999999999
5057857,2026-04-01,4.0,6.0
5058082,2026-04-18,5.0,3.444433333333333
5058169,2026-04-25,5.13334,4.666675
5058330,2026-05-07,4.46668,5.8
5058485,2026-05-18,4.60002,5.6
5058552,2026-05-23,4.66668,5.4
5058700,2026-06-03,5.4,6.2
5058920,2026-06-20,5.33332,4.933339999999999
5059075,2026-07-01,5.4,4.4
5057877,2026-04-03,5.0,5.0
5058137,2026-04-22,5.75,5.1667
5058309,2026-05-05,5.53334,4.93332
5058377,2026-05-10,5.53334,1.0
5058522,2026-05-21,6.066660000000001,
5058669,2026-06-01,6.733320000000001,5.06668
5058734,2026-06-06,6.533320000000001,5.13334
5058877,2026-06-17,5.6,4.5
5059046,2026-06-29,5.73334,5.266679999999999
5057779,2026-03-26,,
5057850,2026-04-01,6.0,3.6667
5058006,2026-04-13,5.4444333333333335,5.6667
5058079,2026-04-18,5.583325,5.5
5058234,2026-04-30,5.533320000000001,6.4
5058296,2026-05-05,5.8,6.0
5058367,2026-05-10,6.4,5.26666
5058524,2026-05-22,7.2,6.33334
5058690,2026-06-03,7.8,5.3333200000000005
5058915,2026-06-20,6.933339999999999,5.73334
5059048,2026-06-30,6.13334,5.4
5057903,2026-04-05,6.0,5.0
5058135,2026-04-22,5.083349999999999,5.666675
5058197,2026-04-27,5.06668,7.0
5058357,2026-05-09,5.40002,5.933339999999999
5058591,2026-05-26,5.86668,6.0
5058656,2026-05-31,5.86668,6.6
5058736,2026-06-06,5.6666799999999995,5.933339999999999
5058887,2026-06-18,5.266679999999999,6.33334
5057924,2026-04-07,,
5057862,2026-04-02,4.0,4.3333
5058171,2026-04-25,4.2,6.0
5058324,2026-05-06,4.46666,5.06668
5057796,2026-03-28,,
5058017,2026-04-14,3.8889,5.777766666666667
5058174,2026-04-25,4.73334,4.66666
5058389,2026-05-12,5.3333200000000005,4.3333200000000005
5058641,2026-05-30,4.46666,5.466679999999999
5058860,2026-06-16,4.53334,4.0
5058943,2026-06-22,4.8,5.0
5057781,2026-03-26,,
5057861,2026-04-01,6.0,5.0
5058028,2026-04-14,6.0,5.555533333333334
5058199,2026-04-27,6.53334,4.833349999999999
5058400,2026-05-12,6.33334,5.000019999999999
5058660,2026-05-31,6.26666,5.2
5058738,2026-06-06,6.3333200000000005,4.466659999999999
5058919,2026-06-20,7.13332,5.60002
5057888,2026-04-04,,5.0
5058118,2026-04-21,4.8889,4.777766666666667
5058187,2026-04-26,5.166675,4.888866666666667
5058345,2026-05-08,4.73334,
5058412,2026-05-13,4.46668,4.6
5058577,2026-05-25,4.53334,3.4666799999999993
5058636,2026-05-30,4.33334,5.466659999999999
5058717,2026-06-05,4.33334,5.60002
5058865,2026-06-16,5.13334,5.86666
5058428,2026-05-15,0.6667,4.4444333333333335
5058283,2026-05-03,,5.06668
5058284,2026-05-04,0.6667,5.333349999999999
5057980,2026-04-11,6.5,5.0
5058127,2026-04-22,6.75,4.0
5058289,2026-05-04,6.26666,5.266679999999999
5058358,2026-05-09,6.26666,
5058511,2026-05-20,6.066660000000001,5.6
5058571,2026-05-25,6.2,5.4
5058796,2026-06-11,5.933339999999999,4.933339999999999
5057772,2026-03-26,,
5057931,2026-04-07,5.166650000000001,5.0
5057993,2026-04-12,5.0,5.0
5058151,2026-04-24,5.33334,4.13334
5058235,2026-04-30,5.466679999999999,4.1111
5058392,2026-05-12,5.6666799999999995,4.0
5868562,2026-05-17,5.6666799999999995,4.333349999999999
5058623,2026-05-29,5.8,6.13334
5058770,2026-06-09,5.73334,6.0
5058836,2026-06-14,5.73334,6.0
5058986,2026-06-25,4.86668,4.80002
5058105,2026-04-20,5.0,5.583325
5058239,2026-05-01,5.0,4.933339999999999
5058323,2026-05-06,5.083325,4.66666
5058539,2026-05-23,4.59998,3.6666666666666665
5058697,2026-06-03,5.3333200000000005,5.533320000000001
5058909,2026-06-20,5.4,4.53334
5059066,2026-07-01,5.13332,5.26666
5058453,2026-05-16,1.0,4.3333
5058606,2026-05-27,1.1111,5.6
5057975,2026-04-11,5.166650000000001,5.8333
5058130,2026-04-22,5.666675,
5058442,2026-05-16,5.0,1.0
5058516,2026-05-21,5.33334,5.0
5058603,2026-05-27,5.53334,5.73334
5058951,2026-06-23,4.73334,5.6
5057909,2026-04-05,,5.0
5057962,2026-04-10,4.3333,4.0
5058046,2026-04-16,5.166650000000001,6.0
5058111,2026-04-21,5.4444333333333335,4.888866666666667
5058263,2026-05-02,5.4,5.33334
5058489,2026-05-19,5.600019999999999,5.60002
5058583,2026-05-26,5.466679999999999,5.66666
5058725,2026-06-06,5.46668,5.333333333333333
5058794,2026-06-11,5.26668,6.066660000000001
5058924,2026-06-21,5.6,5.13334
5058990,2026-06-26,6.0,5.6
5058216,2026-04-29,4.8889,4.93332
5058394,2026-05-12,5.266679999999999,6.0
5868564,2026-05-17,5.266679999999999,4.99998
5057994,2026-04-12,5.8889,8.1111
